sequence,price,volume,side,time
4718202407,12936.48000000,0.00024000,sell,2017-12-30T17:31:28.509000Z
4718202409,12936.48000000,0.00024000,sell,2017-12-30T17:31:28.509000Z
4718202411,12936.48000000,0.00024000,sell,2017-12-30T17:31:28.509000Z
4718202413,12936.48000000,0.00024000,sell,2017-12-30T17:31:28.509000Z
4718202415,12936.48000000,0.03991000,sell,2017-12-30T17:31:28.509000Z
4718202417,12936.48000000,0.03991000,sell,2017-12-30T17:31:28.509000Z
4718202419,12936.48000000,0.03991000,sell,2017-12-30T17:31:28.509000Z
4718202421,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202423,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202425,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202427,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202429,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202431,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202433,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202435,12936.48000000,0.00045200,sell,2017-12-30T17:31:28.509000Z
4718202437,12936.48000000,0.00025500,sell,2017-12-30T17:31:28.509000Z
4718202439,12936.48000000,0.00025500,sell,2017-12-30T17:31:28.509000Z
4718202441,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.509000Z
4718202443,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.509000Z
4718202445,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.509000Z
4718202447,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.509000Z
4718202449,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.510000Z
4718202451,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.510000Z
4718202453,12936.48000000,0.00045000,sell,2017-12-30T17:31:28.510000Z
4718202455,12936.48000000,0.00020000,sell,2017-12-30T17:31:28.510000Z
4718202457,12936.48000000,0.00020000,sell,2017-12-30T17:31:28.510000Z
4718202459,12936.48000000,0.00010800,sell,2017-12-30T17:31:28.510000Z
4718202461,12936.48000000,0.00010800,sell,2017-12-30T17:31:28.510000Z
4718202463,12936.48000000,0.00010800,sell,2017-12-30T17:31:28.510000Z
4718202465,12936.48000000,0.00010800,sell,2017-12-30T17:31:28.510000Z
4718202467,12936.48000000,0.00010800,sell,2017-12-30T17:31:28.510000Z
4718202469,12936.48000000,0.00032000,sell,2017-12-30T17:31:28.510000Z
4718202471,12936.48000000,0.00064000,sell,2017-12-30T17:31:28.510000Z
4718202473,12936.48000000,0.00850000,sell,2017-12-30T17:31:28.510000Z
4718202475,12936.48000000,0.00212500,sell,2017-12-30T17:31:28.510000Z
4718202477,12936.48000000,0.00048000,sell,2017-12-30T17:31:28.510000Z
4718202479,12936.48000000,0.00048000,sell,2017-12-30T17:31:28.510000Z
4718202481,12936.48000000,0.00023900,sell,2017-12-30T17:31:28.510000Z
4718202483,12936.48000000,0.00023900,sell,2017-12-30T17:31:28.510000Z
4718202485,12937.10000000,0.00045000,sell,2017-12-30T17:31:28.510000Z
4718202487,12937.40000000,0.00045200,sell,2017-12-30T17:31:28.510000Z
4718202489,12938.81000000,0.00256000,sell,2017-12-30T17:31:28.510000Z
4718202491,12938.88000000,0.00045200,sell,2017-12-30T17:31:28.510000Z
4718202493,12939.43000000,0.00024000,sell,2017-12-30T17:31:28.510000Z
4718202495,12940.67000000,0.00045200,sell,2017-12-30T17:31:28.510000Z
4718202497,12941.77000000,0.00045200,sell,2017-12-30T17:31:28.510000Z
4718202499,12942.28000000,0.00045000,sell,2017-12-30T17:31:28.510000Z
4718202501,12942.93000000,0.00045200,sell,2017-12-30T17:31:28.510000Z
4718202503,12943.54000000,0.50000000,sell,2017-12-30T17:31:28.510000Z
4718202505,12943.77000000,0.00010011,sell,2017-12-30T17:31:28.510000Z
4718202507,12943.78000000,1.38127157,sell,2017-12-30T17:31:28.510000Z
4718202509,12943.78000000,0.00010000,sell,2017-12-30T17:31:28.510000Z
4718202511,12943.78000000,0.00010000,sell,2017-12-30T17:31:28.510000Z
4718202513,12943.78000000,0.00010000,sell,2017-12-30T17:31:28.510000Z
4718202515,12943.78000000,0.04224119,sell,2017-12-30T17:31:28.510000Z
4718202517,12943.78000000,0.00010000,sell,2017-12-30T17:31:28.510000Z
4718202519,12943.78000000,0.01000000,sell,2017-12-30T17:31:28.510000Z
4718202521,12944.46000000,0.00045000,sell,2017-12-30T17:31:28.510000Z
4718202523,12944.81000000,0.00024000,sell,2017-12-30T17:31:28.510000Z
4718202525,12946.04000000,0.03991000,sell,2017-12-30T17:31:28.510000Z
4718202527,12946.04000000,0.50000000,sell,2017-12-30T17:31:28.510000Z
4718202529,12946.05000000,1.00000000,sell,2017-12-30T17:31:28.510000Z
4718202531,12946.14000000,0.20480000,sell,2017-12-30T17:31:28.510000Z
4718202533,12946.14000000,0.00010012,sell,2017-12-30T17:31:28.510000Z
4718202535,12946.14000000,0.00020025,sell,2017-12-30T17:31:28.510000Z
4718202537,12946.14000000,0.00040050,sell,2017-12-30T17:31:28.510000Z
4718202539,12946.14000000,0.00080100,sell,2017-12-30T17:31:28.510000Z
4718202541,12946.14000000,0.00160200,sell,2017-12-30T17:31:28.510000Z
4718202543,12946.14000000,0.00320399,sell,2017-12-30T17:31:28.510000Z
4718202545,12946.14000000,0.00028930,sell,2017-12-30T17:31:28.510000Z
4718203106,12936.47000000,0.00080065,sell,2017-12-30T17:31:30.906000Z
4718203108,12936.47000000,0.00160130,sell,2017-12-30T17:31:30.906000Z
4718203110,12936.47000000,0.00010000,sell,2017-12-30T17:31:30.906000Z
4718203112,12936.47000000,0.00320261,sell,2017-12-30T17:31:30.906000Z
4718203114,12936.47000000,0.00640521,sell,2017-12-30T17:31:30.906000Z
4718203116,12936.47000000,0.01281042,sell,2017-12-30T17:31:30.906000Z
4718203118,12936.47000000,0.01363384,sell,2017-12-30T17:31:30.906000Z
4718203319,12936.46000000,0.45703262,buy,2017-12-30T17:31:34.020000Z
4718203321,12936.46000000,0.07311671,buy,2017-12-30T17:31:34.020000Z
4718203495,12936.47000000,0.01198700,sell,2017-12-30T17:31:35.430000Z
4718203497,12936.47000000,0.05124169,sell,2017-12-30T17:31:35.430000Z
4718203499,12936.47000000,0.00010002,sell,2017-12-30T17:31:35.430000Z
4718203501,12936.47000000,0.00020005,sell,2017-12-30T17:31:35.430000Z
4718203503,12936.47000000,0.00478667,sell,2017-12-30T17:31:35.430000Z
4718203565,12936.47000000,0.09575392,sell,2017-12-30T17:31:36.229000Z
4718203623,12936.47000000,0.09477391,sell,2017-12-30T17:31:36.875000Z
4718203887,12936.47000000,0.77108070,sell,2017-12-30T17:31:40.225000Z
4718203909,12936.47000000,0.03360480,sell,2017-12-30T17:31:40.694000Z
4718203911,12936.47000000,0.01000000,sell,2017-12-30T17:31:40.694000Z
4718203913,12936.47000000,0.00484000,sell,2017-12-30T17:31:40.694000Z
4718203915,12936.47000000,0.04224119,sell,2017-12-30T17:31:40.694000Z
4718203917,12936.47000000,0.00010000,sell,2017-12-30T17:31:40.694000Z
4718203919,12936.47000000,1.00000000,sell,2017-12-30T17:31:40.694000Z
4718203921,12936.47000000,0.00010000,sell,2017-12-30T17:31:40.694000Z
4718203923,12936.47000000,0.00010000,sell,2017-12-30T17:31:40.694000Z
4718203925,12936.47000000,0.14800000,sell,2017-12-30T17:31:40.694000Z
4718203927,12946.03000000,0.00100000,sell,2017-12-30T17:31:40.694000Z
4718203929,12946.13000000,0.00110000,sell,2017-12-30T17:31:40.694000Z
4718203931,12946.14000000,0.00611868,sell,2017-12-30T17:31:40.694000Z
4718203933,12946.14000000,0.00010012,sell,2017-12-30T17:31:40.694000Z
4718203935,12946.14000000,0.00020025,sell,2017-12-30T17:31:40.694000Z
4718203937,12946.14000000,0.00040050,sell,2017-12-30T17:31:40.694000Z
4718203939,12946.14000000,0.00010012,sell,2017-12-30T17:31:40.694000Z
4718203941,12946.14000000,0.00020025,sell,2017-12-30T17:31:40.694000Z
4718203943,12946.14000000,0.00325081,sell,2017-12-30T17:31:40.694000Z
4718203945,12946.15000000,0.03169996,sell,2017-12-30T17:31:40.694000Z
4718203947,12946.15000000,0.05204639,sell,2017-12-30T17:31:40.694000Z
4718203959,12936.46000000,0.00300000,buy,2017-12-30T17:31:40.760000Z
4718204431,12946.15000000,0.05035369,sell,2017-12-30T17:31:45.926000Z
4718204433,12946.15000000,0.10000000,sell,2017-12-30T17:31:45.926000Z
4718204435,12946.15000000,0.22233377,sell,2017-12-30T17:31:45.926000Z
4718204516,12946.14000000,0.03923530,buy,2017-12-30T17:31:47.446000Z
4718204527,12946.15000000,0.77766623,sell,2017-12-30T17:31:47.639000Z
4718204529,12946.15000000,1.00000000,sell,2017-12-30T17:31:47.639000Z
4718204531,12946.15000000,0.28000000,sell,2017-12-30T17:31:47.640000Z
4718204533,12946.15000000,0.01000000,sell,2017-12-30T17:31:47.640000Z
4718204535,12946.18000000,0.00023202,sell,2017-12-30T17:31:47.640000Z
4718204537,12946.18000000,0.03866970,sell,2017-12-30T17:31:47.640000Z
4718204539,12946.91000000,0.00570000,sell,2017-12-30T17:31:47.640000Z
4718204541,12947.00000000,0.50000000,sell,2017-12-30T17:31:47.640000Z
4718204543,12948.61000000,0.06649589,sell,2017-12-30T17:31:47.640000Z
4718204545,12949.99000000,0.01000000,sell,2017-12-30T17:31:47.640000Z
4718204547,12949.99000000,0.02000000,sell,2017-12-30T17:31:47.640000Z
4718204549,12950.00000000,0.01200000,sell,2017-12-30T17:31:47.640000Z
4718204551,12950.00000000,0.01500000,sell,2017-12-30T17:31:47.640000Z
4718204553,12950.00000000,0.22481987,sell,2017-12-30T17:31:47.640000Z
4718204555,12950.00000000,0.31059827,sell,2017-12-30T17:31:47.640000Z
4718204557,12950.00000000,0.00500000,sell,2017-12-30T17:31:47.640000Z
4718204559,12950.00000000,0.00199581,sell,2017-12-30T17:31:47.640000Z
4718204561,12950.00000000,0.03600000,sell,2017-12-30T17:31:47.640000Z
4718204563,12950.47000000,0.00038657,sell,2017-12-30T17:31:47.640000Z
4718204565,12950.90000000,0.51091328,sell,2017-12-30T17:31:47.640000Z
4718204567,12950.97000000,0.01000000,sell,2017-12-30T17:31:47.640000Z
4718204569,12951.19000000,0.00570000,sell,2017-12-30T17:31:47.640000Z
4718204571,12951.59000000,0.06770000,sell,2017-12-30T17:31:47.640000Z
4718204573,12951.63000000,0.00710000,sell,2017-12-30T17:31:47.640000Z
4718204575,12951.90000000,0.10640000,sell,2017-12-30T17:31:47.640000Z
4718204577,12951.99000000,0.00200000,sell,2017-12-30T17:31:47.640000Z
4718204579,12951.99000000,0.01500000,sell,2017-12-30T17:31:47.640000Z
4718204581,12952.96000000,0.01500000,sell,2017-12-30T17:31:47.640000Z
4718204583,12952.96000000,0.00252236,sell,2017-12-30T17:31:47.640000Z
4718204653,12952.95000000,0.00110000,sell,2017-12-30T17:31:48.238000Z
4718204655,12952.95000000,0.00079940,sell,2017-12-30T17:31:48.238000Z
4718204657,12952.95000000,0.00159880,sell,2017-12-30T17:31:48.238000Z
4718204659,12952.96000000,0.04747764,sell,2017-12-30T17:31:48.238000Z
4718204661,12954.10000000,0.07223365,sell,2017-12-30T17:31:48.238000Z
4718204729,12954.10000000,0.03416635,sell,2017-12-30T17:31:48.732000Z
4718204767,12954.27000000,0.06770000,sell,2017-12-30T17:31:48.987000Z
4718204769,12954.27000000,0.00023866,sell,2017-12-30T17:31:48.987000Z
4718205166,12954.26000000,0.10000000,buy,2017-12-30T17:31:54.109000Z
4718205198,12954.26000000,0.00792693,buy,2017-12-30T17:31:54.399000Z
4718205396,12954.26000000,0.00100000,buy,2017-12-30T17:31:57.260000Z
4718205400,12954.27000000,0.00686134,sell,2017-12-30T17:31:57.340000Z
4718205402,12954.27000000,0.00377000,sell,2017-12-30T17:31:57.340000Z
4718205404,12954.27000000,0.03556993,sell,2017-12-30T17:31:57.340000Z
4718205564,12954.26000000,0.02178903,buy,2017-12-30T17:31:59.303000Z
4718205566,12954.26000000,0.00039975,buy,2017-12-30T17:31:59.303000Z
4718205568,12954.26000000,0.00010000,buy,2017-12-30T17:31:59.303000Z
4718205570,12954.26000000,0.00020000,buy,2017-12-30T17:31:59.303000Z
4718205572,12954.26000000,0.08751122,buy,2017-12-30T17:31:59.303000Z
4718205594,12954.26000000,0.02656878,buy,2017-12-30T17:31:59.408000Z
4718205596,12954.26000000,0.00010000,buy,2017-12-30T17:31:59.408000Z
4718205598,12954.26000000,0.00010000,buy,2017-12-30T17:31:59.408000Z
4718205600,12954.26000000,0.01323122,buy,2017-12-30T17:31:59.408000Z
4718205613,12954.26000000,0.02386878,buy,2017-12-30T17:31:59.480000Z
4718205615,12954.26000000,0.01613122,buy,2017-12-30T17:31:59.480000Z
4718205942,12954.26000000,0.01238041,buy,2017-12-30T17:32:02.141000Z
4718206127,12954.27000000,0.96443007,sell,2017-12-30T17:32:05.284000Z
4718206129,12954.27000000,1.00000000,sell,2017-12-30T17:32:05.284000Z
4718206131,12954.27000000,0.01000000,sell,2017-12-30T17:32:05.284000Z
4718206133,12954.27000000,0.10000000,sell,2017-12-30T17:32:05.284000Z
4718206135,12954.27000000,0.00010000,sell,2017-12-30T17:32:05.284000Z
4718206137,12954.27000000,1.30096993,sell,2017-12-30T17:32:05.284000Z
4718206241,12954.27000000,0.09963722,sell,2017-12-30T17:32:06.484000Z
4718206370,12954.27000000,0.07700211,sell,2017-12-30T17:32:08.130000Z
4718206744,12954.26000000,0.02390337,buy,2017-12-30T17:32:13.255000Z
4718206746,12954.26000000,0.17609663,buy,2017-12-30T17:32:13.255000Z
4718206842,12954.26000000,0.03800000,buy,2017-12-30T17:32:14.608000Z
4718206950,12954.27000000,0.10302575,sell,2017-12-30T17:32:15.965000Z
4718206968,12954.26000000,0.13770606,buy,2017-12-30T17:32:16.115000Z
4718206982,12954.26000000,0.10565982,buy,2017-12-30T17:32:16.237000Z
4718206984,12954.26000000,0.09434018,buy,2017-12-30T17:32:16.237000Z
4718207283,12954.26000000,0.02166982,buy,2017-12-30T17:32:20.633000Z
4718207285,12954.26000000,0.12175000,buy,2017-12-30T17:32:20.633000Z
4718207287,12954.26000000,0.00961222,buy,2017-12-30T17:32:20.633000Z
4718207289,12954.25000000,0.04696796,buy,2017-12-30T17:32:20.633000Z
4718207354,12954.26000000,0.25000000,sell,2017-12-30T17:32:21.176000Z
4718207356,12954.26000000,0.50000000,sell,2017-12-30T17:32:21.176000Z
4718207358,12954.26000000,0.07780000,sell,2017-12-30T17:32:21.176000Z
4718207366,12954.26000000,0.00670380,sell,2017-12-30T17:32:21.327000Z
4718207372,12954.26000000,0.09283386,sell,2017-12-30T17:32:21.396000Z
4718207380,12954.26000000,0.82266234,sell,2017-12-30T17:32:21.605000Z
4718207382,12954.26000000,0.67733766,sell,2017-12-30T17:32:21.605000Z
4718207454,12954.26000000,0.17274885,sell,2017-12-30T17:32:22.725000Z
4718207468,12954.26000000,0.43991349,sell,2017-12-30T17:32:23.064000Z
4718207470,12954.26000000,0.30104651,sell,2017-12-30T17:32:23.064000Z
4718207489,12954.25000000,0.25303334,buy,2017-12-30T17:32:23.283000Z
4718207505,12954.26000000,0.38773647,sell,2017-12-30T17:32:23.494000Z
4718207512,12954.25000000,0.20000000,buy,2017-12-30T17:32:23.644000Z
4718207515,12954.26000000,0.13544606,sell,2017-12-30T17:32:23.691000Z
4718207656,12954.25000000,0.20000000,buy,2017-12-30T17:32:26.552000Z
4718207837,12954.25000000,0.20000000,buy,2017-12-30T17:32:30.828000Z
4718207887,12954.26000000,0.00770021,sell,2017-12-30T17:32:32.138000Z
4718207906,12954.26000000,0.07854222,sell,2017-12-30T17:32:32.952000Z
4718207909,12954.26000000,0.01540043,sell,2017-12-30T17:32:32.952000Z
4718207940,12954.26000000,0.01848052,sell,2017-12-30T17:32:33.688000Z
4718207966,12954.26000000,0.23435227,sell,2017-12-30T17:32:34.291000Z
4718207983,12954.26000000,0.03363455,sell,2017-12-30T17:32:34.651000Z
4718208003,12954.25000000,0.20000000,buy,2017-12-30T17:32:35.141000Z
4718208170,12954.25000000,0.20000000,buy,2017-12-30T17:32:38.089000Z
4718208304,12954.25000000,0.20000000,buy,2017-12-30T17:32:40.995000Z
4718208344,12954.25000000,0.11821586,buy,2017-12-30T17:32:41.716000Z
4718208467,12954.25000000,0.20000000,buy,2017-12-30T17:32:43.791000Z
4718208662,12954.26000000,1.58870727,sell,2017-12-30T17:32:46.742000Z
4718208664,12954.26000000,2.87479273,sell,2017-12-30T17:32:46.742000Z
4718208738,12954.25000000,0.20000000,buy,2017-12-30T17:32:48.049000Z
4718208799,12954.25000000,0.01000000,buy,2017-12-30T17:32:48.978000Z
4718209062,12954.25000000,0.20000000,buy,2017-12-30T17:32:52.381000Z
4718209075,12954.25000000,0.00077600,buy,2017-12-30T17:32:52.850000Z
4718209088,12954.25000000,0.00027043,buy,2017-12-30T17:32:53.469000Z
4718209214,12954.25000000,0.20000000,buy,2017-12-30T17:32:58.237000Z
4718209298,12954.25000000,0.20000000,buy,2017-12-30T17:33:01.118000Z
4718209392,12954.26000000,0.00077002,sell,2017-12-30T17:33:03.582000Z
4718209422,12954.25000000,0.20000000,buy,2017-12-30T17:33:03.926000Z
4718209522,12954.26000000,0.02522998,sell,2017-12-30T17:33:06.982000Z
4718209524,12954.26000000,0.01000000,sell,2017-12-30T17:33:06.982000Z
4718209526,12954.26000000,0.01000000,sell,2017-12-30T17:33:06.982000Z
4718209528,12954.26000000,0.00010000,sell,2017-12-30T17:33:06.982000Z
4718209530,12954.26000000,0.03167219,sell,2017-12-30T17:33:06.982000Z
4718209581,12954.25000000,0.17073641,buy,2017-12-30T17:33:08.285000Z
4718209583,12954.25000000,0.02926359,buy,2017-12-30T17:33:08.285000Z
4718209667,12954.26000000,0.96832781,sell,2017-12-30T17:33:10.097000Z
4718209669,12954.26000000,1.00000000,sell,2017-12-30T17:33:10.097000Z
4718209671,12954.26000000,0.01000000,sell,2017-12-30T17:33:10.097000Z
4718209673,12954.26000000,0.00961222,sell,2017-12-30T17:33:10.097000Z
4718209675,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209677,12954.26000000,0.00060000,sell,2017-12-30T17:33:10.097000Z
4718209679,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209681,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209683,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209685,12954.26000000,0.76278642,sell,2017-12-30T17:33:10.097000Z
4718209687,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209689,12954.26000000,0.00062379,sell,2017-12-30T17:33:10.097000Z
4718209691,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209693,12954.26000000,0.00100000,sell,2017-12-30T17:33:10.097000Z
4718209695,12954.26000000,0.00010000,sell,2017-12-30T17:33:10.097000Z
4718209697,12954.26000000,0.41224976,sell,2017-12-30T17:33:10.097000Z
4718209819,12954.25000000,0.20000000,buy,2017-12-30T17:33:11.198000Z
4718209823,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209825,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209827,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209829,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209831,12954.26000000,0.00999000,sell,2017-12-30T17:33:11.255000Z
4718209833,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209835,12954.26000000,0.06000000,sell,2017-12-30T17:33:11.255000Z
4718209837,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209839,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209841,12954.26000000,0.15000000,sell,2017-12-30T17:33:11.255000Z
4718209843,12954.26000000,0.00040000,sell,2017-12-30T17:33:11.255000Z
4718209845,12954.26000000,0.01000000,sell,2017-12-30T17:33:11.255000Z
4718209847,12954.26000000,0.01000000,sell,2017-12-30T17:33:11.255000Z
4718209849,12954.26000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209851,12954.27000000,0.05000000,sell,2017-12-30T17:33:11.255000Z
4718209853,12954.27000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209855,12954.27000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209857,12954.27000000,0.00010000,sell,2017-12-30T17:33:11.255000Z
4718209859,12954.27000000,0.02152190,sell,2017-12-30T17:33:11.255000Z
4718209861,12954.29000000,0.68801476,sell,2017-12-30T17:33:11.255000Z
4718210013,12954.26000000,0.00010000,sell,2017-12-30T17:33:12.280000Z
4718210015,12954.26000000,0.01000000,sell,2017-12-30T17:33:12.280000Z
4718210017,12954.81000000,0.00570000,sell,2017-12-30T17:33:12.280000Z
4718210019,12955.00000000,0.00800000,sell,2017-12-30T17:33:12.280000Z
4718210021,12955.00000000,0.01620000,sell,2017-12-30T17:33:12.280000Z
4718210030,12955.00000000,0.03380000,sell,2017-12-30T17:33:12.326000Z
4718210032,12955.01000000,0.00620000,sell,2017-12-30T17:33:12.326000Z
4718210140,12954.25000000,0.00200000,buy,2017-12-30T17:33:12.993000Z
4718210192,12954.25000000,0.20000000,buy,2017-12-30T17:33:14.142000Z
4718210199,12954.26000000,0.04812636,sell,2017-12-30T17:33:14.213000Z
4718210363,12954.26000000,0.95187364,sell,2017-12-30T17:33:16.652000Z
4718210365,12954.26000000,0.27406802,sell,2017-12-30T17:33:16.652000Z
4718210392,12954.25000000,0.31475629,buy,2017-12-30T17:33:16.973000Z
4718210397,12954.25000000,0.20000000,buy,2017-12-30T17:33:17.051000Z
4718210498,12954.26000000,0.07700217,sell,2017-12-30T17:33:18.355000Z
4718210697,12954.26000000,0.01075489,sell,2017-12-30T17:33:20.394000Z
4718210797,12954.25000000,0.20000000,buy,2017-12-30T17:33:21.514000Z
4718210862,12954.26000000,0.02682909,sell,2017-12-30T17:33:23.043000Z
4718210953,12954.25000000,0.20000000,buy,2017-12-30T17:33:24.423000Z
4718211008,12954.25000000,0.14000000,buy,2017-12-30T17:33:24.789000Z
4718211015,12954.26000000,0.61134583,sell,2017-12-30T17:33:24.873000Z
